date,mean,median,std,iqr,count,std_lo,std_hi,std_se
2019-08-28,0.6733853964276539,0.7741743261855427,0.29609305081496423,0.3395333123340847,51,0.20139640639647205,0.3715325351266668,0.042750460667041586
2019-09-26,0.7045319413696538,0.8130347602783011,0.2903547254426115,0.3095544481470027,51,0.1961828483431129,0.371660810601297,0.0454088331817579
2019-10-24,0.7177446469151172,0.8398505946752515,0.2948590875886059,0.2734006821385452,51,0.19485406559120463,0.38584455142501445,0.0489858957437616
2019-11-21,0.7379926913111138,0.8609298145528599,0.2910042627333103,0.21802488410965148,51,0.18929612444277147,0.38920400425122925,0.05287734790446075
2019-12-20,0.7507372904050429,0.861980744712096,0.2925655493961482,0.19195802742187595,51,0.1842045043126665,0.39735985139849683,0.05772693746372264
2020-01-22,0.7570851708364031,0.8671922078727443,0.3039998309982679,0.17852749607970764,51,0.18514408790548942,0.41637894605362963,0.062302021843212436
2020-02-20,0.7646616344728235,0.881559688502386,0.3165703264461824,0.15694073031647515,51,0.1913937300841562,0.42929337570198933,0.06317397785662911
2020-03-19,0.7563263924717868,0.8881159495898017,0.32656719185596006,0.16214006368816503,51,0.2016430154961477,0.43795793165948227,0.06270439615374812
2020-04-17,0.7552308168809156,0.8957756191850315,0.34120925519155043,0.18371560648714425,51,0.21146238901166547,0.44975495840687457,0.06230604095600112
2020-05-15,0.751123709204995,0.8974367571172112,0.35987352517964166,0.19543700278097165,51,0.22177396633066648,0.4700900194670361,0.06402379801162648
2020-06-15,0.7497204637842184,0.9003102404247205,0.3654164215479682,0.21218185005349544,51,0.22383821614581179,0.4762568464600872,0.06464090601083151
2020-07-14,0.7487118012358597,0.8995435584665712,0.3763110608519021,0.21443005722122688,51,0.22895090861316672,0.4880166309121213,0.06686413883127734
2020-08-11,0.7486348628628261,0.9019196003699269,0.38153930927583396,0.23122765218739527,51,0.23073842107703785,0.4916574387788938,0.06735858577726037
2020-09-09,0.745568881270234,0.9058302180019955,0.3884760912596787,0.23564028182893382,51,0.2341247762215459,0.501814505126653,0.06806965508768288
2020-10-07,0.7471009388920733,0.9040195537646182,0.39346497192888436,0.19956173258953247,51,0.23762314419154934,0.5078146100950597,0.06888877872723823
2020-11-04,0.7445413138781831,0.905620271622574,0.3985969607130912,0.17072258681108787,51,0.24192966705072683,0.5091612444387771,0.06837544154213307
2020-12-03,0.7436362494821639,0.9038252127895454,0.3998673175470191,0.17988457686775705,51,0.23903861576158042,0.5107957622908205,0.06869706541152587
2021-01-04,0.7457357032840929,0.9139936324405828,0.3950536110479481,0.20637140499410278,51,0.2332222535049217,0.502851216805491,0.06821806003309788
2021-02-02,0.743250362848267,0.9077195437432501,0.3820411743536767,0.21732902817244115,51,0.22448737412610295,0.4876474926867072,0.06668633586333601
2021-03-03,0.7408182654981051,0.8935549402437788,0.35862701818743414,0.19660605551166566,51,0.21185124587381096,0.46236891888064025,0.06380822068934643
2021-03-31,0.7364436305976247,0.8625431635427651,0.33281116583026726,0.19603624670875053,51,0.1984024851351588,0.42800494906246267,0.05837590502021985
2021-04-29,0.7427159087036633,0.8608715571053294,0.30172492927422495,0.17205888300710304,51,0.18435419179681384,0.38309748269628074,0.05043208242981611
